0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.39944198326928615,-0.3820344425600479,-0.3491494719840891,-0.30500097400462545,-0.2559220876263264,-0.20898896444555048,-0.1698390468004636,-0.14096906161387673,-0.12157107761369224,-0.10887531581946985,-0.0999946103409049,-0.09314243407855483,-0.08776459502187284,-0.0839178149482076,-0.08155378242596911,-0.0802268543222292,-0.07929364997250432,-0.07829762629571146,-0.07720182400614517,-0.0763051561839253,-0.07594506968154746,-0.07623278196895134,-0.07698952750178045,-0.07787768334478096,-0.07860008578872324,-0.07903016372996585,-0.079212025078779,-0.07926028095272208,-0.07923645595555895,-0.07907275487521626,-0.07856994594729483,-0.0774514815029761,-0.07544930035500441,-0.07241742563439058,-0.06846589632897582,-0.06405979640577364,-0.05999090868127799,-0.057177433130267574,-0.056373193998372484,-0.057958208752918905,-0.061925407394865406,-0.06801071057074581,-0.07580966565002822,-0.0847905078563097,-0.09426128844383241,-0.10340508213576027,-0.11140358994368793,-0.11754702584140098,-0.12124258272654304,-0.12198367327605542,-0.11943470442367465,-0.11367628909746802,-0.10544819531492716,-0.09615155082579097,-0.08751768762294976,-0.08108639547758889,-0.07774423287052146,-0.07748310148724247,-0.07940124914006919,-0.08193327605674194,-0.0833057379092188,-0.0821340253738827,-0.07792568543986456,-0.0712132020429126,-0.06322989010330449,-0.05535491179056773,-0.0486979080226938,-0.04401262063292166,-0.0418115616562279,-0.042427831471809285,-0.04592317006030455,-0.051959687619917316,-0.059795955869969775,-0.06842751408189696,-0.07676384067177378,-0.08376304346459496,-0.08855253575389954,-0.0905826109999669,-0.08978100238753617,-0.08662484839124918,-0.08208319803799224,-0.07745438155546425,-0.07414838593924533,-0.07343101266733276,-0.07612565872901422,-0.08234614121194106,-0.09145821182875369,-0.10241232192208105,-0.11428310533626856,-0.12676348373824353,-0.1402400982820028,-0.15514233163921248,-0.1706501599303972,-0.1833073870693204,-0.18678379718704827,-0.1740732208101828,-0.1420207962131482,-0.09573445866668523,-0.049154291989974064,-0.019777399530681916
-0.41191457855252467,-0.39353283100539715,-0.35887641550185045,-0.31249232977459773,-0.2611390380653338,-0.21229566120022625,-0.17185278985436528,-0.14233752975381306,-0.12277521886122811,-0.11013918328621752,-0.10131682034955014,-0.09439827791821231,-0.08880831296725544,-0.0846439365547812,-0.08191876226744499,-0.08025240102226905,-0.07906388196008796,-0.07794546371850852,-0.07687904833564829,-0.07614380545199184,-0.07602920006202607,-0.07659612755765832,-0.07763807940217982,-0.07882015741314863,-0.07986446495499255,-0.08065252428576763,-0.08120039237094334,-0.08155320078585038,-0.08168334165632873,-0.08145487634870074,-0.08066031872572577,-0.07909100996059926,-0.07660888086388684,-0.07322434683931789,-0.0691877188676997,-0.0650495400061396,-0.061603864803874586,-0.05967767862527151,-0.0598565359926182,-0.06231962498496468,-0.06688543113798318,-0.07319019677737881,-0.08082226020353189,-0.08932182367579355,-0.09812009088748475,-0.10654659139394151,-0.11392608530470694,-0.11965743814384322,-0.12319162257142113,-0.12399006916918387,-0.12163345148116039,-0.11611687344787397,-0.10813706248349675,-0.09910370679657088,-0.09078037509716508,-0.08472451641382772,-0.08180873326638416,-0.08199281151609616,-0.08435026321345174,-0.08730981945798444,-0.08909890683590949,-0.08831788415010844,-0.08443156772165927,-0.07791178663086062,-0.0699378142461331,-0.061864610397651565,-0.05481721237206516,-0.04959887073073599,-0.04679061753611402,-0.04679480766130595,-0.04972598229688219,-0.05527103815209622,-0.06268621175148814,-0.07095494314718198,-0.07899150660125376,-0.08579337199028869,-0.0905529196266538,-0.09277378640661338,-0.09238093512007117,-0.08977379811496633,-0.08579801135664555,-0.08165337614685764,-0.07875082469108585,-0.07848614857640146,-0.08189578848277768,-0.08927991182208961,-0.1000450747971392,-0.1129767608371427,-0.12681426234998278,-0.14086255514295354,-0.15520746367359473,-0.17015421522937096,-0.18493437906571786,-0.1962390344110953,-0.19788487877191033,-0.18297673912137852,-0.1484906622058014,-0.09978199884098275,-0.05118816925736688,-0.020653415760550187
-0.4312270147128141,-0.4112816084717672,-0.3737749308174283,-0.3237805520755598,-0.2687376878842064,-0.21677965460964754,-0.17421755641261877,-0.1436425679848661,-0.12382357615692025,-0.11132524511031178,-0.10266749297538313,-0.09572736055335695,-0.08987440900282118,-0.08525104312972853,-0.08196419637433872,-0.07975199152876256,-0.07816256928800502,-0.07689485069322166,-0.07597114425517759,-0.07562344951686129,-0.07603145172350079,-0.07714422009035904,-0.07869911980324151,-0.08037940998512072,-0.08196834825259613,-0.08338884307817007,-0.0846213582874894,-0.08558362884307735,-0.08607172738320001,-0.08580726259966498,-0.08455373186691106,-0.08222029591211755,-0.07890547415111004,-0.0749039135721834,-0.07071553756338089,-0.0670358353454612,-0.06465342278366526,-0.06422830303194804,-0.06605110835680039,-0.06995574700255958,-0.07546361128758783,-0.08204171669514282,-0.08926643549056668,-0.09680248522447943,-0.10429720860580038,-0.1113419181872991,-0.11752253293863901,-0.12244304655362148,-0.12564801859643,-0.12655777824364783,-0.12461261537986001,-0.11964831123976294,-0.11225781518083222,-0.10382381049962075,-0.09612384738486707,-0.09071897328627526,-0.08845621911643253,-0.08926630593208162,-0.09222814358321108,-0.09581763958779388,-0.09831457140278155,-0.09832268844391434,-0.0952307458279058,-0.08937060676857711,-0.08176893876143321,-0.07367196996439918,-0.06617472009728731,-0.06013342714804604,-0.05624548900083359,-0.05505997112410088,-0.05682979589890913,-0.06133688192125286,-0.06787370799759795,-0.07541930419115372,-0.08288845384596377,-0.08932609126781654,-0.09402031240452091,-0.09656622133865889,-0.09689914582854176,-0.09530456702988305,-0.09242679405143106,-0.08929126528800935,-0.08729247824297953,-0.08802731637013583,-0.09287904086942661,-0.10245253209384131,-0.11620897860420765,-0.13263317290862014,-0.14987331167528306,-0.16656367741764772,-0.1822859006179497,-0.19715819593256878,-0.2105276039099046,-0.21934801164076995,-0.21767101464128724,-0.19875650441173345,-0.15978165240686804,-0.10654916438869813,-0.054158217690646326,-0.021427431713729406
-0.44862414853181254,-0.4271277966994451,-0.38678277184239196,-0.3331714793117754,-0.2744042403349678,-0.21927452553129345,-0.17453475027570522,-0.14286892110478006,-0.12281694651615421,-0.11055122019529245,-0.10222018900176166,-0.09545826945465041,-0.08953066047915181,-0.08457720140757186,-0.08078012777486865,-0.07802597653088439,-0.07605963229233137,-0.07475434577910456,-0.07419789235603003,-0.07453910666174768,-0.07577012062257837,-0.07765357135462159,-0.07984156530532538,-0.08206647204233808,-0.08424346313096664,-0.0864050121576978,-0.08852141409867187,-0.09035011988717168,-0.0914370197580684,-0.09128622000525577,-0.08959519730718501,-0.08640901911718168,-0.0821238573213211,-0.07739180724331396,-0.07301669204122296,-0.06985694201271819,-0.06867711006042587,-0.06992622640648649,-0.07354531161786848,-0.07897001180618923,-0.08538206872945664,-0.09205347752585114,-0.09854479580394371,-0.10466693084645595,-0.1103306577823353,-0.11545656865915616,-0.11996813561414643,-0.12374482245960688,-0.1264744496555742,-0.12755463750089197,-0.12626765122909028,-0.12223777843595302,-0.11587536724549596,-0.1084449251499689,-0.10165417593183945,-0.09701321627087267,-0.09533695528329211,-0.09657782489837463,-0.09992246381298991,-0.10402413591826604,-0.10733469382353433,-0.10852892781737478,-0.10690622276931644,-0.1025613236504857,-0.09621325739026187,-0.08883124059260572,-0.08134460148594547,-0.07459200593184623,-0.06939490712793528,-0.06652875266498925,-0.06651217889899241,-0.069358408627608,-0.07449951704249347,-0.08095382433847365,-0.08762367538143578,-0.09356289332747736,-0.09813012677149424,-0.10102166211515806,-0.10221904883471722,-0.10192639645479185,-0.10058983578590264,-0.0990312958416501,-0.09858868944580451,-0.10103509638746322,-0.10809754852458142,-0.1206821506729962,-0.13826653457662774,-0.1589461046886882,-0.18015827832255765,-0.19976367324531857,-0.21679917863513987,-0.23122957580132145,-0.24259250032389335,-0.2481608241890716,-0.24221287971396485,-0.21810723145585706,-0.1732050359485197,-0.1138842852978674,-0.05631057662711539,-0.020557707712946238
-0.45595733170826724,-0.4334944546024351,-0.39137062882487883,-0.33547211677339084,-0.2743210393440565,-0.21713075087772754,-0.17095470439639648,-0.13857504138390334,-0.11843407992646948,-0.10649306315042811,-0.09866903489468798,-0.09239652322843339,-0.0867853411560704,-0.08188088388453418,-0.07787412212997036,-0.07479780601502362,-0.07264708048749469,-0.0715330076698264,-0.07163204759647346,-0.07297169516288271,-0.07527721905962315,-0.07805099177547525,-0.08083492438862416,-0.08345008930324871,-0.08602903479261148,-0.08880478826873817,-0.09179447386564255,-0.09459925804313829,-0.09647433693676044,-0.0966488984309617,-0.09470885708624399,-0.0908151132095728,-0.08566047164772805,-0.08025481742294982,-0.07569387101992064,-0.07297600254479752,-0.0728231586227357,-0.07547647955549797,-0.08055646014857265,-0.08714202373488145,-0.09410699977537873,-0.10053646268030247,-0.10596473093821979,-0.1103384060194933,-0.1138367204278512,-0.11673156806941265,-0.11931388093095802,-0.12176885828204087,-0.123957782478201,-0.12528448806410336,-0.12488791720742998,-0.12215865600589088,-0.11725038968992213,-0.11119432228342985,-0.10550982841902246,-0.1015804633372357,-0.10018802812708971,-0.10138562534133522,-0.10460885426426747,-0.10885981422631352,-0.11292365018974831,-0.1156532605919271,-0.11627454586278402,-0.11455472840486358,-0.11072612477460347,-0.10525991623853842,-0.09871496981712052,-0.09177384832428598,-0.08533989252317342,-0.08047541675253467,-0.07810831655718253,-0.0786643081839159,-0.08187260822621523,-0.08687140159700135,-0.09253653219521679,-0.09785225405489556,-0.10216760811487047,-0.10525723588292452,-0.10720455093193249,-0.10823887640961222,-0.1087075984213875,-0.10926639589956977,-0.11114763702884428,-0.11617947122526845,-0.12627790482724982,-0.14250407919224073,-0.16424791668985878,-0.18917515164713988,-0.21404397429442434,-0.23603630323290503,-0.2537748976960952,-0.26719352383907025,-0.2760882720677227,-0.27803191050839643,-0.2674246785534717,-0.23758358422033693,-0.1859703508077105,-0.11960060750842487,-0.05593277453770629,-0.016595701423633424
-0.4488624216132384,-0.42634502606030744,-0.3841175137120131,-0.3280749526372838,-0.2667524208819036,-0.20938599289289972,-0.16307013566533587,-0.1306518728598518,-0.11065470967586222,-0.09910763699000369,-0.09193423886659186,-0.08647486790152847,-0.08165370238175418,-0.07731988590405348,-0.07358020089422568,-0.07057681857032294,-0.06857078588592791,-0.0679414055009745,-0.06895970543863128,-0.07149895034782305,-0.07496245094550769,-0.07854777562994142,-0.0816804500971332,-0.08431100740302044,-0.08686495344360068,-0.0898621875252682,-0.09343950504089482,-0.09708548223357871,-0.09977490226041497,-0.10044342010873619,-0.09852550193555787,-0.09424248824756754,-0.08851590062776893,-0.08263705749363426,-0.07792010023563689,-0.07545399448157253,-0.07591723568217335,-0.07940252081239085,-0.08531499888359706,-0.09248831120141288,-0.09956224200894404,-0.10545051104544367,-0.10963297369198799,-0.1121542777173361,-0.11343956359584906,-0.11410314035229546,-0.1147926078893049,-0.11598133596217958,-0.11769437817560202,-0.11935591845060745,-0.11999200455818632,-0.11877341776678008,-0.11556287913948671,-0.11107508552425405,-0.10654405363143349,-0.10316327551434651,-0.10168152230406252,-0.10231845102880383,-0.10487448721058001,-0.10884494761177765,-0.11349544821282992,-0.11797293887501031,-0.1214763570747655,-0.12339642144796681,-0.12333735196451945,-0.1210732716982324,-0.1165877800655904,-0.11024651636229993,-0.10295375702148934,-0.09607483287181262,-0.09105389154047522,-0.08889183695332348,-0.08977322722995429,-0.09304624281610668,-0.0975486395283015,-0.10210174468944266,-0.10593766867470406,-0.10886776819091099,-0.111146575581617,-0.11319098774623765,-0.1154307784113659,-0.11846183256732318,-0.12337752766018695,-0.13188292716046762,-0.1458178629117255,-0.16614096555053198,-0.1919974274943071,-0.220622326804713,-0.24824598424617345,-0.27161496182527,-0.289181542304618,-0.3010075327014482,-0.30717744380511197,-0.305471992419915,-0.2902486225304676,-0.2546172361277614,-0.1960462960108473,-0.1222139861641159,-0.05200987667490001,-0.008802499579916745
-0.42812014935056275,-0.40644561441676996,-0.36578414968666095,-0.31177397297630455,-0.2525767472286924,-0.1970394920118128,-0.1520034043182747,-0.12031041266381029,-0.1007199818315847,-0.08960360298254944,-0.08314539154614631,-0.07872995228730495,-0.07510698719845021,-0.07186294941107652,-0.06893799962057567,-0.06651982505622944,-0.06509159490759042,-0.06526520635773347,-0.06737258741938512,-0.07110716985239773,-0.07554335659661993,-0.07958955930893541,-0.08258753886084313,-0.08465806656542763,-0.08656476294140969,-0.08916734924667669,-0.09278731355375813,-0.09687348083316583,-0.10018409522859717,-0.10139219929611609,-0.09975894933567686,-0.0954862924626031,-0.08960023065331835,-0.08353421822230034,-0.07870462359262353,-0.07623575087672674,-0.07679299997939448,-0.08043354653614665,-0.08650544527977322,-0.09374122055092937,-0.10062470842130311,-0.10589585100219778,-0.10892654662099854,-0.109801881665614,-0.10915719992066564,-0.10792476262577572,-0.10706944204785335,-0.10729225994691127,-0.1087264941826721,-0.11080036175107388,-0.11245753437433287,-0.1126983756411748,-0.11112440517660604,-0.10812719481561167,-0.10462627454591383,-0.1015997317341496,-0.09975786137571413,-0.09950251839003937,-0.10103362556620316,-0.10439610858194487,-0.10941447914522184,-0.11561605880758113,-0.12223822218933078,-0.12831123108828535,-0.13276732571637856,-0.13459166459094252,-0.13307741068735263,-0.12816065631928264,-0.12065900817255704,-0.1121973346001236,-0.10474788300884236,-0.0999469126275348,-0.09851151034798306,-0.10004832804472208,-0.10334262161096602,-0.10697901590276837,-0.10998680735696237,-0.1121848024121681,-0.11407573721565006,-0.11644304580319004,-0.12001364905432504,-0.12547402301934968,-0.133780206611343,-0.14634491031557806,-0.16464910490916781,-0.18926794286343085,-0.21894325799777187,-0.2505120456513181,-0.27988411492686666,-0.30365965625184377,-0.320368086366837,-0.3303129764709385,-0.3338259389895364,-0.32874902644369225,-0.30922837807497194,-0.2680464416422602,-0.2026346437263548,-0.12135430138667103,-0.04457852011820672,0.0025322855088467655
-0.3989208049889088,-0.37867134037887185,-0.3406828776250559,-0.2901918083421389,-0.23474303119453543,-0.18250518659887074,-0.13983370691981958,-0.10947885062240431,-0.09051161490467585,-0.07982205796444186,-0.07403993049725505,-0.07072418391920726,-0.06851039955986915,-0.06672799374281713,-0.0651157682528406,-0.06383367661594253,-0.06347883074991267,-0.06477653867168875,-0.06803121623895969,-0.07273497727574973,-0.0776837336437115,-0.0815872166085696,-0.083786025102912,-0.08461365463409076,-0.08517747088623695,-0.08667915823883565,-0.08966068649861725,-0.0936126402322619,-0.097179290809294,-0.09884584563952281,-0.09770179213853392,-0.09384174904177367,-0.08824025220084197,-0.0822989046859145,-0.0774029169113073,-0.07466611453214,-0.07480110972110621,-0.07797626558163229,-0.083661198399831,-0.09063023179782159,-0.09727052315405138,-0.10212130907433148,-0.10437393295872743,-0.10408642834764376,-0.10206403123206681,-0.09952573428574946,-0.09769938430056879,-0.09742830636482386,-0.09886729483985363,-0.10140447452816687,-0.10392180586378758,-0.10532065031985671,-0.10502911464177356,-0.10319062830231229,-0.10045949913925928,-0.09761873172870661,-0.0953291271467886,-0.09413297516889874,-0.09456982779604634,-0.09718170502505485,-0.10233226898687575,-0.10995283954175294,-0.11937889354119874,-0.12935936826309097,-0.13823677878326296,-0.14427807531667208,-0.14612878647972272,-0.14329305157883893,-0.13644523913718182,-0.12736794557314685,-0.11844107963314576,-0.11182921419985387,-0.10870886226271559,-0.108905445008953,-0.11112924606167823,-0.1137081330317043,-0.11545388469626655,-0.11620739541349284,-0.11679323130167468,-0.11850249883458436,-0.12253568093089473,-0.12981359962506955,-0.14119526916209144,-0.15770838534599524,-0.18028825925754646,-0.2089411855154397,-0.24192452604577672,-0.27575122508527894,-0.3062075581229927,-0.3299682315854266,-0.34577435156903696,-0.3541594629896579,-0.35556461251395277,-0.3477139454904398,-0.32441520722475525,-0.2780934805102575,-0.20618351202932003,-0.11776990250735953,-0.03469471505255463,0.016154108331061512
-0.3686036079532585,-0.3498998821421355,-0.31484592356911284,-0.2682833701540728,-0.21709975630401215,-0.1686950274498734,-0.12883352075850332,-0.1000980300594348,-0.08184908836156085,-0.07152370293856125,-0.06626039426564106,-0.06387877299921485,-0.06299965241788263,-0.06278324264223933,-0.06280026123611704,-0.06312276430568298,-0.06430955810271388,-0.06701241219034382,-0.07137376189918676,-0.07666642469992657,-0.08150605700834324,-0.08455496287122888,-0.08527326538088809,-0.08424597319116289,-0.0828897433262813,-0.08269689805675817,-0.08442466166454687,-0.0876735228377371,-0.09108960476364558,-0.09307149867819031,-0.09256227873395184,-0.08947316801402327,-0.08457323806888584,-0.07905887506525044,-0.07415727585989296,-0.07093793829396056,-0.070230305251892,-0.07245808684005306,-0.07737426202968412,-0.08391400743051236,-0.09040847855253231,-0.0951638442470808,-0.09712355411954204,-0.0962575145714269,-0.09350096304350636,-0.09032403920015275,-0.08816005322222809,-0.0879090505280139,-0.0896578968896869,-0.09269967978314614,-0.09586061358780612,-0.09801028295510578,-0.09851065359586375,-0.09737449917452301,-0.09508960483729495,-0.09229941901540084,-0.08961083563083594,-0.08763863114596854,-0.08714517220143869,-0.08903522185271223,-0.09409842311107797,-0.10261339399883562,-0.11403812772750777,-0.12695474633655196,-0.1393081446097576,-0.14887868424336032,-0.1538760132203134,-0.1534997060517298,-0.14827764578970098,-0.14000787631028067,-0.131232517151544,-0.12436547590303615,-0.12080838271571004,-0.12047143722148795,-0.12196730302813719,-0.12342231682590876,-0.12351013921500947,-0.1221578572624677,-0.1205561866668107,-0.12055054966012985,-0.12388343613025368,-0.13179312325422624,-0.14510876349342813,-0.1644989119796069,-0.1903469879582699,-0.22209695538083873,-0.25758783358192805,-0.2931401673302019,-0.32456383046770954,-0.34868940072714266,-0.3644232803086722,-0.3723542694692614,-0.3727963191074916,-0.3631590951823958,-0.336836429709765,-0.285951486070615,-0.20805683267300076,-0.11302590106875937,-0.024120983865613593,0.030174985086719397
-0.343866905208332,-0.3264224834460643,-0.29380445486067563,-0.25058407354026496,-0.2031246450317654,-0.15815491851098565,-0.12087840806158257,-0.09366626188470123,-0.07607109876850132,-0.06597105153328614,-0.06095353574818291,-0.059125162474383486,-0.0592044395235628,-0.06032813044534113,-0.06199153849924577,-0.0641487108779728,-0.06716511376742584,-0.07141520685392111,-0.07673773882865453,-0.08218147931201825,-0.08630640557725122,-0.08790064628867977,-0.08666741539307166,-0.0834613776494848,-0.07993536485569064,-0.07777482149411286,-0.07790425886982821,-0.08007194005853868,-0.08302948336494165,-0.08519723093001863,-0.085420579602282,-0.08338548932145895,-0.07953990566625113,-0.07473675422945114,-0.06994145527909013,-0.06614699716709715,-0.0643440229785639,-0.06530820789591696,-0.0691847554139492,-0.07515327796608606,-0.08152750596729735,-0.08637714628862275,-0.08837031780626686,-0.08735500782034472,-0.0843622922697903,-0.081073480400218,-0.07907463176262985,-0.07925864827779328,-0.08158187017480273,-0.0851990173729304,-0.08887240298642551,-0.09147450080864328,-0.09237453309271099,-0.0915507659124456,-0.08941935289165209,-0.08655244741934398,-0.08352361924457541,-0.08097928935079163,-0.07979912660340488,-0.08109375106404149,-0.08590605829274556,-0.0947290404696618,-0.10711082989734183,-0.12157551684795243,-0.13591721146100405,-0.1477605138748907,-0.15520376570788474,-0.157363369205532,-0.15466699991755223,-0.14877649826145106,-0.14208434420288174,-0.136874136091447,-0.13444392343258643,-0.1346086244635475,-0.1358824326863397,-0.136316353482067,-0.1345950693865766,-0.13081003976166428,-0.12649460320974443,-0.12396362299537289,-0.12542889090479944,-0.1324418527726561,-0.1458796841781888,-0.16619448937833603,-0.19340396584687725,-0.22660605666500544,-0.2634484067952169,-0.30025247947025707,-0.3329481478912289,-0.3584697552983128,-0.3756841624046675,-0.3849341293458028,-0.38610507151299933,-0.3760882365897425,-0.3478134057551577,-0.29318933373307193,-0.210023737052251,-0.10905276251346656,-0.01490571793003891,0.04248309776255224
